-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2001 through 12/31/2009 
Location: Latitude  47.0   Longitude -95.0 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 438.39 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
RH2M     MERRA-2 Relative Humidity at 2 Meters (%) 
-END HEADER-
YEAR,MO,DY,HR,RH2M
2004,7,3,16,72.69
2004,7,3,17,79.06
2004,7,3,18,85.44
2004,7,3,19,90.12
2004,7,3,20,92.75
2004,7,3,21,93.69
2004,7,3,22,94.38
2004,7,3,23,95.19
2004,7,4,0,95.94
2004,7,4,1,97.0
2004,7,4,2,97.94
2004,7,4,3,98.25
2004,7,4,4,98.0
2004,7,4,5,97.19
2004,7,4,6,95.56
2004,7,4,7,91.31
2004,7,4,8,84.5
2004,7,4,9,76.56
2004,7,4,10,70.06
2004,7,4,11,64.69
2004,7,4,12,60.38
2004,7,4,13,57.38
2004,7,4,14,55.75
2004,7,4,15,56.12
2004,7,4,16,57.44
2004,7,4,17,60.31
2004,7,4,18,64.06
2004,7,4,19,69.31
2004,7,4,20,75.88
2004,7,4,21,80.81
2004,7,4,22,84.25
2004,7,4,23,86.5
2004,7,5,0,87.69
2004,7,5,1,87.69
2004,7,5,2,85.88
2004,7,5,3,85.25
2004,7,5,4,85.88
2004,7,5,5,82.0
2004,7,5,6,76.12
2004,7,5,7,71.94
2004,7,5,8,68.38
2004,7,5,9,65.56
2004,7,5,10,63.38
2004,7,5,11,61.56
2004,7,5,12,59.88
2004,7,5,13,58.5
2004,7,5,14,58.25
2004,7,5,15,59.25
2004,7,5,16,59.88
2004,7,5,17,60.56
2004,7,5,18,63.0
2004,7,5,19,66.88
2004,7,5,20,70.5
2004,7,5,21,74.75
2004,7,5,22,77.94
2004,7,5,23,79.75
2004,7,6,0,81.88
2004,7,6,1,84.44
2004,7,6,2,87.25
2004,7,6,3,89.5
2004,7,6,4,91.5
2004,7,6,5,92.88
2004,7,6,6,92.44
2004,7,6,7,91.12
2004,7,6,8,90.25
2004,7,6,9,88.25
2004,7,6,10,86.44
2004,7,6,11,84.62
2004,7,6,12,83.44
2004,7,6,13,83.44
2004,7,6,14,84.19
2004,7,6,15,85.56
2004,7,6,16,88.12
2004,7,6,17,91.5
2004,7,6,18,94.12
2004,7,6,19,95.12
2004,7,6,20,95.5
2004,7,6,21,96.06
2004,7,6,22,96.38
2004,7,6,23,96.81
2004,7,7,0,97.19
2004,7,7,1,97.44
2004,7,7,2,97.81
2004,7,7,3,98.5
2004,7,7,4,98.94
2004,7,7,5,97.56
2004,7,7,6,95.5
2004,7,7,7,91.19
2004,7,7,8,84.25
2004,7,7,9,77.44
2004,7,7,10,72.06
2004,7,7,11,67.56
2004,7,7,12,64.06
2004,7,7,13,60.81
2004,7,7,14,57.94
2004,7,7,15,56.12
2004,7,7,16,54.75
2004,7,7,17,53.31
2004,7,7,18,55.62
2004,7,7,19,65.94
2004,7,7,20,67.94
2004,7,7,21,73.38
2004,7,7,22,77.62
2004,7,7,23,81.0
2004,7,8,0,83.31
2004,7,8,1,86.56
2004,7,8,2,90.88
2004,7,8,3,92.56
2004,7,8,4,90.25
2004,7,8,5,84.44
2004,7,8,6,74.56
2004,7,8,7,64.06
2004,7,8,8,54.38
2004,7,8,9,50.31
2004,7,8,10,46.88
2004,7,8,11,44.56
2004,7,8,12,42.62
2004,7,8,13,41.0
2004,7,8,14,39.88
2004,7,8,15,39.5
2004,7,8,16,40.44
2004,7,8,17,43.44
2004,7,8,18,50.0
2004,7,8,19,57.75
2004,7,8,20,63.12
2004,7,8,21,66.88
2004,7,8,22,74.31
2004,7,8,23,81.44
2004,7,9,0,87.38
2004,7,9,1,89.94
2004,7,9,2,92.81
2004,7,9,3,94.5
2004,7,9,4,96.25
2004,7,9,5,96.0
2004,7,9,6,93.12
2004,7,9,7,86.0
2004,7,9,8,71.56
2004,7,9,9,54.44
2004,7,9,10,46.0
2004,7,9,11,42.94
2004,7,9,12,41.38
2004,7,9,13,40.62
2004,7,9,14,40.5
2004,7,9,15,40.88
2004,7,9,16,41.25
2004,7,9,17,42.56
2004,7,9,18,46.12
2004,7,9,19,52.75
2004,7,9,20,49.88
2004,7,9,21,56.62
2004,7,9,22,61.81
2004,7,9,23,66.69
2004,7,10,0,68.44
2004,7,10,1,68.94
2004,7,10,2,69.31
2004,7,10,3,70.25
2004,7,10,4,73.25
2004,7,10,5,74.69
2004,7,10,6,76.0
2004,7,10,7,76.0
2004,7,10,8,77.81
2004,7,10,9,79.5
2004,7,10,10,79.56
2004,7,10,11,79.25
2004,7,10,12,77.31
2004,7,10,13,74.19
2004,7,10,14,73.31
2004,7,10,15,76.06
2004,7,10,16,80.19
2004,7,10,17,84.81
2004,7,10,18,90.38
2004,7,10,19,94.69
2004,7,10,20,96.38
2004,7,10,21,96.75
2004,7,10,22,97.38
2004,7,10,23,97.56
2004,7,11,0,98.25
2004,7,11,1,98.62
2004,7,11,2,98.19
2004,7,11,3,98.19
2004,7,11,4,98.31
2004,7,11,5,98.25
2004,7,11,6,97.75
2004,7,11,7,95.25
2004,7,11,8,91.06
2004,7,11,9,84.69
2004,7,11,10,76.62
2004,7,11,11,68.69
2004,7,11,12,63.0
2004,7,11,13,59.38
2004,7,11,14,57.0
2004,7,11,15,55.56
2004,7,11,16,55.12
2004,7,11,17,56.31
2004,7,11,18,57.75
2004,7,11,19,68.12
2004,7,11,20,70.94
2004,7,11,21,75.12
2004,7,11,22,78.12
2004,7,11,23,80.88
2004,7,12,0,83.5
2004,7,12,1,85.81
2004,7,12,2,87.69
2004,7,12,3,88.69
2004,7,12,4,91.19
2004,7,12,5,87.38
2004,7,12,6,86.69
2004,7,12,7,88.06
2004,7,12,8,88.06
2004,7,12,9,82.62
2004,7,12,10,64.25
2004,7,12,11,55.0
2004,7,12,12,53.81
2004,7,12,13,55.12
2004,7,12,14,56.19
2004,7,12,15,58.12
2004,7,12,16,60.69
2004,7,12,17,63.62
2004,7,12,18,70.19
2004,7,12,19,80.81
2004,7,12,20,85.88
2004,7,12,21,89.5
2004,7,12,22,92.56
2004,7,12,23,96.0
2004,7,13,0,97.94
2004,7,13,1,94.69
2004,7,13,2,92.25
2004,7,13,3,89.5
2004,7,13,4,88.0
2004,7,13,5,86.19
2004,7,13,6,81.5
2004,7,13,7,73.31
2004,7,13,8,66.5
2004,7,13,9,62.56
2004,7,13,10,59.44
2004,7,13,11,56.75
2004,7,13,12,55.44
2004,7,13,13,54.75
2004,7,13,14,53.81
2004,7,13,15,53.31
2004,7,13,16,53.62
2004,7,13,17,55.12
2004,7,13,18,57.81
2004,7,13,19,63.62
2004,7,13,20,70.0
2004,7,13,21,73.81
2004,7,13,22,77.5
2004,7,13,23,81.06
2004,7,14,0,85.12
2004,7,14,1,88.44
2004,7,14,2,91.62
2004,7,14,3,95.81
2004,7,14,4,99.75
2004,7,14,5,91.75
2004,7,14,6,79.0
2004,7,14,7,67.94
2004,7,14,8,51.56
2004,7,14,9,48.81
2004,7,14,10,47.81
2004,7,14,11,47.19
2004,7,14,12,46.75
2004,7,14,13,46.38
2004,7,14,14,46.0
2004,7,14,15,46.19
2004,7,14,16,47.62
2004,7,14,17,52.25
2004,7,14,18,60.56
2004,7,14,19,66.88
2004,7,14,20,72.19
2004,7,14,21,74.44
2004,7,14,22,75.31
2004,7,14,23,75.19
2004,7,15,0,75.0
2004,7,15,1,75.56
2004,7,15,2,74.44
2004,7,15,3,74.75
2004,7,15,4,75.75
2004,7,15,5,77.94
2004,7,15,6,69.69
2004,7,15,7,62.31
2004,7,15,8,51.62
2004,7,15,9,50.5
2004,7,15,10,50.69
2004,7,15,11,50.31
2004,7,15,12,49.69
2004,7,15,13,49.31
2004,7,15,14,49.81
2004,7,15,15,50.88
2004,7,15,16,52.75
2004,7,15,17,55.44
2004,7,15,18,61.25
2004,7,15,19,71.81
2004,7,15,20,79.62
2004,7,15,21,82.94
2004,7,15,22,86.12
2004,7,15,23,89.5
2004,7,16,0,92.69
2004,7,16,1,96.06
2004,7,16,2,98.81
2004,7,16,3,100.0
2004,7,16,4,100.0
2004,7,16,5,93.25
2004,7,16,6,82.75
2004,7,16,7,70.81
2004,7,16,8,62.94
2004,7,16,9,58.06
2004,7,16,10,55.19
2004,7,16,11,53.19
2004,7,16,12,52.12
2004,7,16,13,51.12
2004,7,16,14,50.12
2004,7,16,15,48.94
2004,7,16,16,47.94
2004,7,16,17,47.62
2004,7,16,18,50.75
2004,7,16,19,60.19
2004,7,16,20,64.56
2004,7,16,21,66.88
2004,7,16,22,69.69
2004,7,16,23,73.31
2004,7,17,0,77.5
2004,7,17,1,81.75
2004,7,17,2,85.69
2004,7,17,3,89.31
2004,7,17,4,92.94
2004,7,17,5,90.12
2004,7,17,6,78.31
2004,7,17,7,69.56
2004,7,17,8,50.06
2004,7,17,9,45.81
2004,7,17,10,43.62
2004,7,17,11,41.81
2004,7,17,12,40.19
2004,7,17,13,39.0
2004,7,17,14,38.38
2004,7,17,15,38.44
2004,7,17,16,38.69
2004,7,17,17,41.12
2004,7,17,18,51.62
2004,7,17,19,59.75
2004,7,17,20,56.81
2004,7,17,21,58.5
2004,7,17,22,62.0
2004,7,17,23,67.25
2004,7,18,0,72.88
2004,7,18,1,77.62
2004,7,18,2,81.81
2004,7,18,3,85.19
2004,7,18,4,87.44
2004,7,18,5,83.88
2004,7,18,6,76.88
2004,7,18,7,67.94
2004,7,18,8,56.69
2004,7,18,9,50.88
2004,7,18,10,47.69
2004,7,18,11,46.0
2004,7,18,12,45.06
2004,7,18,13,44.81
2004,7,18,14,45.44
2004,7,18,15,46.44
2004,7,18,16,47.5
2004,7,18,17,49.75
2004,7,18,18,55.06
2004,7,18,19,62.06
2004,7,18,20,67.62
2004,7,18,21,73.38
2004,7,18,22,80.56
2004,7,18,23,86.75
2004,7,19,0,92.06
2004,7,19,1,96.56
2004,7,19,2,100.0
2004,7,19,3,100.0
2004,7,19,4,100.0
2004,7,19,5,96.62
2004,7,19,6,88.12
2004,7,19,7,74.0
2004,7,19,8,59.88
2004,7,19,9,51.19
2004,7,19,10,46.81
2004,7,19,11,45.25
2004,7,19,12,44.19
2004,7,19,13,42.94
2004,7,19,14,42.38
2004,7,19,15,42.0
2004,7,19,16,42.38
2004,7,19,17,45.31
2004,7,19,18,52.69
2004,7,19,19,60.62
2004,7,19,20,64.06
2004,7,19,21,68.12
2004,7,19,22,71.12
2004,7,19,23,74.12
2004,7,20,0,78.44
2004,7,20,1,82.56
2004,7,20,2,84.56
2004,7,20,3,85.06
2004,7,20,4,87.12
2004,7,20,5,85.69
2004,7,20,6,74.38
2004,7,20,7,66.38
2004,7,20,8,52.56
2004,7,20,9,48.5
2004,7,20,10,46.94
2004,7,20,11,46.31
2004,7,20,12,46.12
2004,7,20,13,46.5
2004,7,20,14,46.56
2004,7,20,15,46.31
2004,7,20,16,46.06
2004,7,20,17,46.06
2004,7,20,18,55.12
2004,7,20,19,61.31
2004,7,20,20,60.75
2004,7,20,21,61.44
2004,7,20,22,64.31
2004,7,20,23,69.31
2004,7,21,0,74.75
2004,7,21,1,80.12
2004,7,21,2,84.81
2004,7,21,3,89.75
2004,7,21,4,93.38
2004,7,21,5,91.25
2004,7,21,6,86.06
2004,7,21,7,76.69
2004,7,21,8,56.81
2004,7,21,9,40.5
2004,7,21,10,33.81
2004,7,21,11,31.69
2004,7,21,12,31.44
2004,7,21,13,32.44
2004,7,21,14,33.88
2004,7,21,15,35.12
2004,7,21,16,36.31
2004,7,21,17,37.88
2004,7,21,18,40.19
2004,7,21,19,45.44
2004,7,21,20,53.56
2004,7,21,21,63.88
2004,7,21,22,74.44
2004,7,21,23,81.44
2004,7,22,0,84.0
2004,7,22,1,85.69
2004,7,22,2,87.06
2004,7,22,3,87.38
2004,7,22,4,86.56
2004,7,22,5,83.12
2004,7,22,6,75.5
2004,7,22,7,66.69
2004,7,22,8,59.25
2004,7,22,9,54.69
2004,7,22,10,51.69
2004,7,22,11,48.56
2004,7,22,12,47.19
2004,7,22,13,44.0
2004,7,22,14,41.06
2004,7,22,15,38.94
2004,7,22,16,38.12
2004,7,22,17,39.19
2004,7,22,18,43.12
2004,7,22,19,49.94
2004,7,22,20,58.81
2004,7,22,21,64.94
2004,7,22,22,70.0
2004,7,22,23,74.69
2004,7,23,0,78.5
2004,7,23,1,80.94
2004,7,23,2,81.81
2004,7,23,3,81.0
2004,7,23,4,79.56
2004,7,23,5,70.25
2004,7,23,6,58.31
2004,7,23,7,41.94
2004,7,23,8,36.56
2004,7,23,9,33.88
2004,7,23,10,31.75
2004,7,23,11,30.12
2004,7,23,12,29.06
2004,7,23,13,28.44
2004,7,23,14,28.12
2004,7,23,15,28.25
2004,7,23,16,29.12
2004,7,23,17,30.12
2004,7,23,18,33.19
2004,7,23,19,45.62
2004,7,23,20,50.12
2004,7,23,21,50.56
2004,7,23,22,50.19
2004,7,23,23,50.94
2004,7,24,0,52.5
2004,7,24,1,55.12
2004,7,24,2,59.62
2004,7,24,3,62.75
2004,7,24,4,64.44
2004,7,24,5,61.0
2004,7,24,6,49.94
2004,7,24,7,39.31
2004,7,24,8,34.31
2004,7,24,9,33.38
2004,7,24,10,32.38
2004,7,24,11,31.25
2004,7,24,12,30.12
2004,7,24,13,29.25
2004,7,24,14,28.69
2004,7,24,15,28.62
2004,7,24,16,29.12
2004,7,24,17,29.94
2004,7,24,18,36.94
2004,7,24,19,47.69
2004,7,24,20,47.38
2004,7,24,21,49.69
2004,7,24,22,50.12
2004,7,24,23,50.19
2004,7,25,0,51.06
2004,7,25,1,52.5
2004,7,25,2,54.25
2004,7,25,3,56.19
2004,7,25,4,57.88
2004,7,25,5,54.94
2004,7,25,6,48.56
2004,7,25,7,43.75
2004,7,25,8,35.19
2004,7,25,9,32.56
2004,7,25,10,31.44
2004,7,25,11,30.75
2004,7,25,12,30.19
2004,7,25,13,29.81
2004,7,25,14,29.62
2004,7,25,15,29.75
2004,7,25,16,29.88
2004,7,25,17,30.88
2004,7,25,18,36.56
2004,7,25,19,48.0
2004,7,25,20,47.0
2004,7,25,21,49.62
2004,7,25,22,51.94
2004,7,25,23,54.81
2004,7,26,0,58.5
2004,7,26,1,62.38
2004,7,26,2,66.12
2004,7,26,3,68.94
2004,7,26,4,70.88
2004,7,26,5,66.31
2004,7,26,6,54.75
2004,7,26,7,47.06
2004,7,26,8,35.44
2004,7,26,9,33.69
2004,7,26,10,33.44
2004,7,26,11,32.94
2004,7,26,12,32.25
2004,7,26,13,31.25
2004,7,26,14,30.12
2004,7,26,15,28.94
2004,7,26,16,28.12
2004,7,26,17,28.88
2004,7,26,18,33.0
2004,7,26,19,41.31
2004,7,26,20,45.31
2004,7,26,21,49.81
2004,7,26,22,56.69
2004,7,26,23,62.19
2004,7,27,0,66.06
2004,7,27,1,68.94
2004,7,27,2,70.94
2004,7,27,3,72.5
2004,7,27,4,73.62
2004,7,27,5,71.06
2004,7,27,6,63.12
2004,7,27,7,51.94
2004,7,27,8,43.5
2004,7,27,9,38.75
2004,7,27,10,37.06
2004,7,27,11,37.94
2004,7,27,12,39.25
2004,7,27,13,38.31
2004,7,27,14,37.81
2004,7,27,15,38.81
2004,7,27,16,40.81
2004,7,27,17,44.06
2004,7,27,18,49.06
2004,7,27,19,56.75
2004,7,27,20,63.88
2004,7,27,21,67.75
2004,7,27,22,70.0
2004,7,27,23,70.94
2004,7,28,0,71.69
2004,7,28,1,73.06
2004,7,28,2,75.5
2004,7,28,3,78.12
2004,7,28,4,80.44
2004,7,28,5,82.44
2004,7,28,6,81.88
2004,7,28,7,78.62
2004,7,28,8,76.12
2004,7,28,9,75.81
2004,7,28,10,75.75
2004,7,28,11,75.94
2004,7,28,12,76.62
2004,7,28,13,78.12
2004,7,28,14,81.25
2004,7,28,15,84.88
2004,7,28,16,85.12
2004,7,28,17,85.5
2004,7,28,18,88.88
2004,7,28,19,92.25
2004,7,28,20,96.44
2004,7,28,21,96.88
2004,7,28,22,95.25
2004,7,28,23,93.56
2004,7,29,0,92.75
2004,7,29,1,95.0
2004,7,29,2,97.0
2004,7,29,3,97.12
2004,7,29,4,96.75
2004,7,29,5,94.19
2004,7,29,6,88.06
2004,7,29,7,74.06
2004,7,29,8,61.44
2004,7,29,9,52.81
2004,7,29,10,48.44
2004,7,29,11,45.44
2004,7,29,12,43.56
2004,7,29,13,42.19
2004,7,29,14,41.5
2004,7,29,15,41.12
2004,7,29,16,41.25
2004,7,29,17,42.19
2004,7,29,18,45.38
2004,7,29,19,58.0
2004,7,29,20,61.5
2004,7,29,21,60.12
2004,7,29,22,59.62
2004,7,29,23,62.81
2004,7,30,0,67.38
2004,7,30,1,72.5
2004,7,30,2,77.31
2004,7,30,3,83.44
2004,7,30,4,89.12
2004,7,30,5,91.25
2004,7,30,6,91.44
2004,7,30,7,89.0
2004,7,30,8,86.12
2004,7,30,9,83.44
2004,7,30,10,78.75
2004,7,30,11,75.19
2004,7,30,12,71.94
2004,7,30,13,71.31
2004,7,30,14,69.94
2004,7,30,15,67.56
2004,7,30,16,63.31
2004,7,30,17,59.38
2004,7,30,18,63.12
2004,7,30,19,70.12
2004,7,30,20,66.62
2004,7,30,21,63.0
2004,7,30,22,62.44
2004,7,30,23,60.25
2004,7,31,0,61.38
2004,7,31,1,63.62
2004,7,31,2,67.19
2004,7,31,3,73.12
2004,7,31,4,78.38
2004,7,31,5,80.06
2004,7,31,6,72.62
2004,7,31,7,63.31
2004,7,31,8,48.12
2004,7,31,9,44.25
2004,7,31,10,42.06
2004,7,31,11,40.56
2004,7,31,12,40.12
2004,7,31,13,40.69
2004,7,31,14,41.88
2004,7,31,15,43.44
2004,7,31,16,43.69
2004,7,31,17,44.75
2004,7,31,18,52.69
2004,7,31,19,57.69
2004,7,31,20,57.5
2004,7,31,21,60.19
2004,7,31,22,63.5
2004,7,31,23,68.0
2004,8,1,0,73.44
2004,8,1,1,78.88
2004,8,1,2,84.19
2004,8,1,3,90.5
2004,8,1,4,96.5
2004,8,1,5,94.44
2004,8,1,6,77.12
2004,8,1,7,66.94
2004,8,1,8,46.88
2004,8,1,9,40.25
2004,8,1,10,38.0
2004,8,1,11,36.5
2004,8,1,12,35.69
2004,8,1,13,35.44
2004,8,1,14,35.44
2004,8,1,15,35.62
2004,8,1,16,35.94
2004,8,1,17,38.31
2004,8,1,18,46.38
2004,8,1,19,55.38
2004,8,1,20,56.62
2004,8,1,21,59.5
2004,8,1,22,64.06
2004,8,1,23,68.69
2004,8,2,0,72.0
2004,8,2,1,73.75
2004,8,2,2,75.38
2004,8,2,3,80.38
2004,8,2,4,84.62
2004,8,2,5,85.25
2004,8,2,6,85.25
2004,8,2,7,78.31
2004,8,2,8,66.62
2004,8,2,9,56.12
2004,8,2,10,52.19
2004,8,2,11,51.12
2004,8,2,12,49.94
2004,8,2,13,46.88
2004,8,2,14,45.12
2004,8,2,15,45.19
2004,8,2,16,46.31
2004,8,2,17,47.88
2004,8,2,18,53.88
2004,8,2,19,62.69
2004,8,2,20,65.0
2004,8,2,21,67.44
2004,8,2,22,69.31
2004,8,2,23,71.94
2004,8,3,0,74.38
2004,8,3,1,76.62
2004,8,3,2,79.06
2004,8,3,3,82.5
2004,8,3,4,86.12
2004,8,3,5,83.75
2004,8,3,6,74.75
2004,8,3,7,60.0
2004,8,3,8,48.44
2004,8,3,9,47.0
2004,8,3,10,45.06
2004,8,3,11,42.81
2004,8,3,12,40.31
2004,8,3,13,37.44
2004,8,3,14,34.94
2004,8,3,15,32.94
2004,8,3,16,35.69
2004,8,3,17,40.31
2004,8,3,18,42.75
2004,8,3,19,48.0
2004,8,3,20,50.94
2004,8,3,21,52.56
2004,8,3,22,57.12
2004,8,3,23,60.88
2004,8,4,0,63.94
2004,8,4,1,67.88
2004,8,4,2,72.19
2004,8,4,3,76.75
2004,8,4,4,82.0
2004,8,4,5,82.38
2004,8,4,6,73.81
2004,8,4,7,55.75
2004,8,4,8,48.38
2004,8,4,9,44.19
2004,8,4,10,40.69
2004,8,4,11,38.06
2004,8,4,12,36.19
2004,8,4,13,34.75
2004,8,4,14,33.88
2004,8,4,15,33.56
2004,8,4,16,33.81
2004,8,4,17,34.44
2004,8,4,18,39.69
2004,8,4,19,49.25
2004,8,4,20,53.88
2004,8,4,21,57.75
2004,8,4,22,61.88
2004,8,4,23,66.31
2004,8,5,0,70.31
2004,8,5,1,73.25
2004,8,5,2,75.06
2004,8,5,3,76.0
2004,8,5,4,77.25
2004,8,5,5,74.31
2004,8,5,6,61.31
2004,8,5,7,49.88
2004,8,5,8,35.38
2004,8,5,9,32.62
2004,8,5,10,30.62
2004,8,5,11,28.94
2004,8,5,12,27.81
2004,8,5,13,26.75
2004,8,5,14,26.06
2004,8,5,15,25.81
2004,8,5,16,25.62
2004,8,5,17,26.56
2004,8,5,18,36.38
2004,8,5,19,43.12
2004,8,5,20,42.06
2004,8,5,21,43.44
2004,8,5,22,46.38
2004,8,5,23,51.0
2004,8,6,0,57.25
2004,8,6,1,63.44
2004,8,6,2,68.94
2004,8,6,3,72.75
2004,8,6,4,74.81
2004,8,6,5,71.69
2004,8,6,6,60.19
2004,8,6,7,53.62
2004,8,6,8,42.12
2004,8,6,9,37.56
2004,8,6,10,35.31
2004,8,6,11,33.62
2004,8,6,12,32.06
2004,8,6,13,31.38
2004,8,6,14,31.81
2004,8,6,15,32.75
2004,8,6,16,34.75
2004,8,6,17,37.69
2004,8,6,18,44.38
2004,8,6,19,52.88
2004,8,6,20,60.0
2004,8,6,21,66.38
2004,8,6,22,71.75
2004,8,6,23,76.62
2004,8,7,0,80.5
2004,8,7,1,84.88
2004,8,7,2,90.5
2004,8,7,3,94.12
2004,8,7,4,95.31
2004,8,7,5,96.0
2004,8,7,6,95.06
2004,8,7,7,91.38
2004,8,7,8,84.62
2004,8,7,9,76.06
2004,8,7,10,67.38
2004,8,7,11,61.56
2004,8,7,12,59.06
2004,8,7,13,58.25
2004,8,7,14,58.94
2004,8,7,15,60.31
2004,8,7,16,63.25
2004,8,7,17,67.5
2004,8,7,18,75.44
2004,8,7,19,84.56
2004,8,7,20,89.62
2004,8,7,21,94.31
2004,8,7,22,97.75
2004,8,7,23,98.88
2004,8,8,0,98.69
2004,8,8,1,97.56
2004,8,8,2,98.75
2004,8,8,3,100.0
2004,8,8,4,100.0
2004,8,8,5,100.0
2004,8,8,6,93.75
2004,8,8,7,85.19
2004,8,8,8,78.44
2004,8,8,9,70.81
2004,8,8,10,62.38
2004,8,8,11,56.31
2004,8,8,12,53.38
2004,8,8,13,54.12
2004,8,8,14,55.81
2004,8,8,15,56.44
2004,8,8,16,55.5
2004,8,8,17,52.5
2004,8,8,18,53.19
2004,8,8,19,61.69
2004,8,8,20,67.81
2004,8,8,21,73.81
2004,8,8,22,79.25
2004,8,8,23,82.38
2004,8,9,0,83.69
2004,8,9,1,83.88
2004,8,9,2,85.38
2004,8,9,3,89.31
2004,8,9,4,94.69
2004,8,9,5,95.75
2004,8,9,6,90.5
2004,8,9,7,84.62
2004,8,9,8,79.25
2004,8,9,9,75.69
2004,8,9,10,74.19
2004,8,9,11,74.62
2004,8,9,12,73.56
2004,8,9,13,70.62
2004,8,9,14,68.38
2004,8,9,15,69.81
2004,8,9,16,73.25
2004,8,9,17,77.62
2004,8,9,18,83.31
2004,8,9,19,88.69
2004,8,9,20,91.75
2004,8,9,21,92.81
2004,8,9,22,93.38
2004,8,9,23,94.31
2004,8,10,0,94.75
2004,8,10,1,94.69
2004,8,10,2,94.5
2004,8,10,3,94.19
2004,8,10,4,94.0
2004,8,10,5,93.75
2004,8,10,6,90.56
2004,8,10,7,84.56
2004,8,10,8,77.12
2004,8,10,9,69.44
2004,8,10,10,64.5
2004,8,10,11,62.12
2004,8,10,12,60.88
2004,8,10,13,58.19
2004,8,10,14,56.19
2004,8,10,15,55.44
2004,8,10,16,56.25
2004,8,10,17,57.75
2004,8,10,18,60.25
2004,8,10,19,65.19
2004,8,10,20,72.38
2004,8,10,21,79.06
2004,8,10,22,83.69
2004,8,10,23,85.44
2004,8,11,0,87.06
2004,8,11,1,88.56
2004,8,11,2,90.19
2004,8,11,3,92.81
2004,8,11,4,95.69
2004,8,11,5,94.25
2004,8,11,6,87.0
2004,8,11,7,76.31
2004,8,11,8,63.38
2004,8,11,9,54.38
2004,8,11,10,49.0
2004,8,11,11,45.88
2004,8,11,12,43.81
2004,8,11,13,42.44
2004,8,11,14,41.69
2004,8,11,15,41.88
2004,8,11,16,43.25
2004,8,11,17,45.06
2004,8,11,18,52.5
2004,8,11,19,59.88
2004,8,11,20,62.56
2004,8,11,21,66.38
2004,8,11,22,71.19
2004,8,11,23,75.25
2004,8,12,0,77.94
2004,8,12,1,80.81
2004,8,12,2,85.56
2004,8,12,3,90.56
2004,8,12,4,93.44
2004,8,12,5,91.19
2004,8,12,6,73.25
2004,8,12,7,57.31
2004,8,12,8,44.0
2004,8,12,9,38.88
2004,8,12,10,36.06
2004,8,12,11,34.56
2004,8,12,12,33.62
2004,8,12,13,33.12
2004,8,12,14,33.12
2004,8,12,15,33.94
2004,8,12,16,35.25
2004,8,12,17,37.5
2004,8,12,18,42.69
2004,8,12,19,54.88
2004,8,12,20,61.44
2004,8,12,21,67.62
2004,8,12,22,74.31
2004,8,12,23,81.38
2004,8,13,0,88.25
2004,8,13,1,94.81
2004,8,13,2,100.0
2004,8,13,3,100.0
2004,8,13,4,100.0
2004,8,13,5,100.0
2004,8,13,6,88.06
2004,8,13,7,70.0
2004,8,13,8,52.69
2004,8,13,9,48.0
2004,8,13,10,47.06
2004,8,13,11,47.12
2004,8,13,12,47.06
2004,8,13,13,47.19
2004,8,13,14,47.31
2004,8,13,15,47.12
2004,8,13,16,47.5
2004,8,13,17,47.69
2004,8,13,18,54.0
2004,8,13,19,58.81
2004,8,13,20,56.56
2004,8,13,21,58.12
2004,8,13,22,61.19
2004,8,13,23,66.94
2004,8,14,0,71.81
2004,8,14,1,76.56
2004,8,14,2,82.5
2004,8,14,3,87.5
2004,8,14,4,91.06
2004,8,14,5,90.81
2004,8,14,6,74.94
2004,8,14,7,64.56
2004,8,14,8,45.25
2004,8,14,9,38.94
2004,8,14,10,36.31
2004,8,14,11,34.25
2004,8,14,12,32.69
2004,8,14,13,31.69
2004,8,14,14,31.38
2004,8,14,15,31.5
2004,8,14,16,32.0
2004,8,14,17,33.12
2004,8,14,18,44.62
2004,8,14,19,52.25
2004,8,14,20,55.12
2004,8,14,21,58.06
2004,8,14,22,61.12
2004,8,14,23,64.75
2004,8,15,0,66.19
2004,8,15,1,66.12
2004,8,15,2,67.44
2004,8,15,3,69.81
2004,8,15,4,72.38
2004,8,15,5,73.31
2004,8,15,6,66.62
2004,8,15,7,56.69
2004,8,15,8,42.38
2004,8,15,9,35.69
2004,8,15,10,33.88
2004,8,15,11,33.38
2004,8,15,12,34.25
2004,8,15,13,35.0
2004,8,15,14,35.62
2004,8,15,15,36.94
2004,8,15,16,40.38
2004,8,15,17,45.56
2004,8,15,18,50.19
2004,8,15,19,55.69
2004,8,15,20,62.31
2004,8,15,21,70.0
2004,8,15,22,78.25
2004,8,15,23,85.62
2004,8,16,0,92.06
2004,8,16,1,95.81
2004,8,16,2,98.5
2004,8,16,3,100.0
2004,8,16,4,100.0
2004,8,16,5,100.0
2004,8,16,6,91.31
2004,8,16,7,80.94
2004,8,16,8,69.38
2004,8,16,9,62.06
2004,8,16,10,54.25
2004,8,16,11,49.0
2004,8,16,12,48.44
2004,8,16,13,48.81
2004,8,16,14,47.12
2004,8,16,15,46.19
2004,8,16,16,46.62
2004,8,16,17,47.88
2004,8,16,18,53.38
