tair,rh,D_air,irradiance,apar,Cs,bm_c,bm_n,rCN,Vm25,LAI,Ac,An,Reco,NEE
-1.3906,0.0,0.14122865596375403,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,1.3243280307774454,1.3243280307774454
-3.2162,0.0,0.12363079982964958,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,1.166915840891539,1.166915840891539
-5.8894,0.0,0.07846480057441851,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,0.9945767997709182,0.9945767997709182
-6.6799,0.0,0.0739429235951984,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,0.9415467815646013,0.9415467815646013
-6.6799,0.0,0.0739429235951984,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,0.9415467815646013,0.9415467815646013
-5.8894,0.0,0.07846480057441851,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,0.9945767997709182,0.9945767997709182
-4.3622,0.0,0.08791187351959391,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,1.105634610487114,1.105634610487114
-2.2025,0.0,0.10301918980951943,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,1.284177550400978,1.284177550400978
0.4426,0.0,0.1246769851264224,0.0,47.240159999999996,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,1.5425900210280474,1.5425900210280474
3.3928,0.0,0.1535828916656688,0.0,355.76905999999997,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,1.8926067597798686,1.8926067597798686
6.4472,0.0,0.18970743032277484,0.0,632.3884499999999,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,2.338874876210965,2.338874876210965
9.3974,0.0,0.23163968205058758,0.0,858.2473,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,2.8695702297141277,2.8695702297141277
12.0425,0.0,0.2760875342630619,0.0,1017.95355,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,3.4470080867042108,3.4470080867042108
14.2022,0.0,0.31787051710193637,0.0,1100.6236,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,4.003646737366465,4.003646737366465
15.7294,0.0,0.35073330233890737,0.0,1100.6236,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,4.450707478814842,4.450707478814842
16.5199,0.0,0.3689062515022853,0.0,1017.95355,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,4.701381267153171,4.701381267153171
16.5199,0.0,0.3689062515022853,0.0,858.2473,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,4.701381267153171,4.701381267153171
15.7294,0.0,0.35073330233890737,0.0,632.3884499999999,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,4.450707478814842,4.450707478814842
14.2022,0.0,0.31787051710193637,0.0,355.76905999999997,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,4.003646737366465,4.003646737366465
12.0425,0.0,0.2760875342630619,0.0,47.240159999999996,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,3.4470080867042108,3.4470080867042108
9.3974,0.0,0.23163968205058758,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,2.8695702297141277,2.8695702297141277
6.4472,0.0,0.18970743032277484,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,2.338874876210965,2.338874876210965
3.3929,0.0,0.15358396558159526,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,1.8926198783757258,1.8926198783757258
0.4426,0.0,0.1246769851264224,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,1.5425900210280474,1.5425900210280474
-2.2025,0.0,0.10301918980951943,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,1.284177550400978,1.284177550400978
-4.3622,0.0,0.08791187351959391,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,1.105634610487114,1.105634610487114
-7.7598,0.0,0.09688429919496935,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,0.8851844107947252,0.8851844107947252
-8.976,0.0,0.08830115446427857,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,0.8136216357393637,0.8136216357393637
-8.976,0.0,0.08830115446427857,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,0.8136216357393637,0.8136216357393637
-7.7598,0.0,0.09688429919496935,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,0.8851844107947252,0.8851844107947252
-5.4104,0.0,0.11562230366272398,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,1.0417361712550157,1.0417361712550157
-2.0877,0.0,0.1476960394711773,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,1.3115383095518325,1.3115383095518325
1.9817,0.0,0.19773881808609922,0.0,71.79955999999999,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,1.738930108679331,1.738930108679331
6.5205,0.0,0.27107029741621674,0.0,489.98578999999995,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,2.3818456881296126,2.3818456881296126
11.2195,0.0,0.3717918507783246,0.0,864.92121,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,3.298888344766994,3.298888344766994
15.7583,0.0,0.49957624012768564,0.0,1171.05466,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,4.518550193815328,4.518550193815328
19.8277,0.0,0.6460333006383654,0.0,1387.52376,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,5.991012936777484,5.991012936777484
23.1504,0.0,0.7927682357707531,0.0,1499.57631,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,7.542641982123136,7.542641982123136
25.4998,0.0,0.9137037358297216,0.0,1499.57631,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,8.876616989390751,8.876616989390751
26.716,0.0,0.9825272378722957,0.0,1387.52376,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,9.657367300052183,9.657367300052183
26.716,0.0,0.9825272378722957,0.0,1171.05466,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,9.657367300052183,9.657367300052183
25.4998,0.0,0.9137037358297216,0.0,864.92121,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,8.876616989390751,8.876616989390751
23.1504,0.0,0.7927682357707531,0.0,489.98578999999995,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,7.542641982123136,7.542641982123136
19.8277,0.0,0.6460333006383654,0.0,71.79955999999999,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,5.991012936777484,5.991012936777484
15.7583,0.0,0.49957624012768564,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,4.518550193815328,4.518550193815328
11.2195,0.0,0.3717918507783246,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,3.298888344766994,3.298888344766994
6.5206,0.0,0.2710721506949276,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,2.381862197883059,2.381862197883059
1.9817,0.0,0.19773881808609922,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,1.738930108679331,1.738930108679331
-2.0877,0.0,0.1476960394711773,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,1.3115383095518325,1.3115383095518325
-5.4103,0.0,0.11562316618167948,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,1.0417433920449393,1.0417433920449393
-5.1018,0.0,0.1435236899013063,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,1.0669695938539308,1.0669695938539308
-6.0322,0.0,0.13388924316476597,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,1.0003321165160883,1.0003321165160883
-6.0322,0.0,0.13388924316476597,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,1.0003321165160883,1.0003321165160883
-5.1018,0.0,0.1435236899013063,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,1.0669695938539308,1.0669695938539308
-3.3045,0.0,0.16391944407905681,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,1.2085264624003547,1.2085264624003547
-0.7626,0.0,0.1972170661291093,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,1.4413683416359309,1.4413683416359309
2.3505,0.0,0.2461995100245699,0.0,76.57619999999999,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,1.7884986920859096,1.7884986920859096
5.8227,0.0,0.31347764122139604,0.0,478.91083,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,2.275161667372973,2.275161667372973
9.4173,0.0,0.4000442747484817,0.0,839.6340899999999,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,2.9189086545693828,2.9189086545693828
12.8895,0.0,0.5033571138080678,0.0,1134.16358,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,3.7131640692977834,3.7131640692977834
16.0026,0.0,0.615586401065162,0.0,1342.42697,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,4.607419831284804,4.607419831284804
18.5445,0.0,0.723234902669038,0.0,1450.2323399999998,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,5.495112674859625,5.495112674859625
20.3418,0.0,0.8091625197731426,0.0,1450.2323399999998,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,6.224159638375423,6.224159638375423
21.2722,0.0,0.8571195791477838,0.0,1342.42697,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,6.638784231549435,6.638784231549435
21.2722,0.0,0.8571195791477838,0.0,1134.16358,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,6.638784231549435,6.638784231549435
20.3418,0.0,0.8091625197731426,0.0,839.6340899999999,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,6.224159638375423,6.224159638375423
18.5445,0.0,0.723234902669038,0.0,478.91083,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,5.495112674859625,5.495112674859625
16.0027,0.0,0.6155903382594415,0.0,76.57619999999999,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,4.607451767596136,4.607451767596136
12.8896,0.0,0.5033604036592348,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,3.7131898070790323,3.7131898070790323
9.4174,0.0,0.400046954017669,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,2.9189288869725405,2.9189288869725405
5.8227,0.0,0.31347764122139604,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,2.275161667372973,2.275161667372973
2.3505,0.0,0.2461995100245699,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,1.7884986920859096,1.7884986920859096
-0.7626,0.0,0.1972170661291093,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,1.4413683416359309,1.4413683416359309
-3.3045,0.0,0.16391944407905681,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,1.2085264624003547,1.2085264624003547
-3.5889,0.0,0.1415567859060195,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,1.1758350471129888,1.1758350471129888
-4.6639,0.0,0.1307479916487995,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,1.0914043393033324,1.0914043393033324
-4.6639,0.0,0.1307479916487995,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,1.0914043393033324,1.0914043393033324
-3.5889,0.0,0.1415567859060195,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,1.1758350471129888,1.1758350471129888
-1.5122,0.0,0.16473911042958259,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,1.3578797129111622,1.3578797129111622
1.4246,0.0,0.20334874431039882,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,1.6644386385373353,1.6644386385373353
5.0215,0.0,0.2615830184486171,0.0,86.39305999999999,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,2.1357246891153028,2.1357246891153028
9.0333,0.0,0.34379852089204743,0.0,499.71317999999997,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,2.8204115325305215,2.8204115325305215
13.1867,0.0,0.4525678714562694,0.0,870.28573,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,3.761337295246928,3.761337295246928
17.1985,0.0,0.5858018342923751,0.0,1172.85671,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,4.967175375795315,4.967175375795315
20.7954,0.0,0.7338832116379407,0.0,1386.80685,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,6.373631829752571,6.373631829752571
23.7322,0.0,0.878581979640527,0.0,1497.5555299999999,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,7.812561734579538,7.812561734579538
25.8089,0.0,0.9956839095507909,0.0,1497.5555299999999,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,9.022115058824399,9.022115058824399
26.8839,0.0,1.0615845763856147,0.0,1386.80685,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,9.720063136292138,9.720063136292138
26.8839,0.0,1.0615845763856147,0.0,1172.85671,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,9.720063136292138,9.720063136292138
25.8089,0.0,0.9956839095507909,0.0,870.28573,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,9.022115058824399,9.022115058824399
23.7323,0.0,0.8785873101158429,0.0,499.71317999999997,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,7.812615887318626,7.812615887318626
20.7954,0.0,0.7338832116379407,0.0,86.39305999999999,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,6.373631829752571,6.373631829752571
17.1985,0.0,0.5858018342923751,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,4.967175375795315,4.967175375795315
13.1867,0.0,0.4525678714562694,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,3.761337295246928,3.761337295246928
9.0334,0.0,0.34380082973017523,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,2.8204310822012997,2.8204310822012997
5.0215,0.0,0.2615830184486171,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,2.1357246891153028,2.1357246891153028
1.4246,0.0,0.20334874431039882,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,1.6644386385373353,1.6644386385373353
-1.5122,0.0,0.16473911042958259,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,1.3578797129111622,1.3578797129111622
-1.5521,0.0,0.1878538002821012,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,1.2896832199327422,1.2896832199327422
-2.6331,0.0,0.1736402401722836,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,1.1965799093520533,1.1965799093520533
-2.6331,0.0,0.1736402401722836,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,1.1965799093520533,1.1965799093520533
-1.5521,0.0,0.1878538002821012,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,1.2896832199327422,1.2896832199327422
0.5364,0.0,0.21830888127423703,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,1.4905727035900413,1.4905727035900413
3.4898,0.0,0.26894491089373423,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,1.8291922925694917,1.8291922925694917
7.1071,0.0,0.3451581867079459,0.0,86.10579,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,2.3504495996670713,2.3504495996670713
11.1416,0.0,0.4524986898350624,0.0,464.14988999999997,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,3.1088623607287573,3.1088623607287573
15.3184,0.0,0.5941536112177387,0.0,803.09514,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,4.152749202042199,4.152749202042199
19.3529,0.0,0.7672609138497922,0.0,1079.8426399999998,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,5.492704752998769,5.492704752998769
22.9702,0.0,0.9592500671144878,0.0,1275.5326199999997,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,7.05793794354997,7.05793794354997
25.9236,0.0,1.1465157535841028,0.0,1376.8292199999999,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,8.661319006232254,8.661319006232254
28.0121,0.0,1.297868542282064,0.0,1376.8292199999999,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,10.010462637831836,10.010462637831836
29.0931,0.0,1.3829654487626852,0.0,1275.5326199999997,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,10.789355217209271,10.789355217209271
29.0931,0.0,1.3829654487626852,0.0,1079.8426399999998,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,10.789355217209271,10.789355217209271
28.0121,0.0,1.297868542282064,0.0,803.09514,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,10.010462637831836,10.010462637831836
25.9237,0.0,1.1465226080846531,0.0,464.14988999999997,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,8.661379042128802,8.661379042128802
22.9702,0.0,0.9592500671144878,0.0,86.10579,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,7.05793794354997,7.05793794354997
19.353,0.0,0.7672657093589471,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,5.492742825658863,5.492742825658863
15.3185,0.0,0.5941574293791805,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,4.152777986805963,4.152777986805963
11.1416,0.0,0.4524986898350624,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,3.1088623607287573,3.1088623607287573
7.1071,0.0,0.3451581867079459,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,2.3504495996670713,2.3504495996670713
3.4899,0.0,0.26894679015066353,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,1.8292049716082337,1.8292049716082337
0.5364,0.0,0.21830888127423703,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,1.4905727035900413,1.4905727035900413
-1.5823,0.0,0.21363938859107298,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,1.2788033120280784,1.2788033120280784
-2.6188,0.0,0.19811457153468395,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,1.1901508013107087,1.1901508013107087
-2.6188,0.0,0.19811457153468395,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,1.1901508013107087,1.1901508013107087
-1.5823,0.0,0.21363938859107298,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,1.2788033120280784,1.2788033120280784
0.42,0.0,0.246759089452591,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,1.4691934667030233,1.4691934667030233
3.2516,0.0,0.3014677496544476,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,1.787798802334346,1.787798802334346
6.7196,0.0,0.3831395319063863,0.0,84.94520999999999,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,2.273609339100764,2.273609339100764
10.5877,0.0,0.4971441552653449,0.0,429.46864999999997,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,2.9727422606222484,2.9727422606222484
14.5923,0.0,0.6462423145510393,0.0,738.3600299999999,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,3.9238078272594015,3.9238078272594015
18.4604,0.0,0.8269040236037528,0.0,990.5688299999999,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,5.130375368385761,5.130375368385761
21.9284,0.0,1.0257810128167781,0.0,1168.9073799999999,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,6.524486611929697,6.524486611929697
24.76,0.0,1.218602449427582,0.0,1261.22202,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,7.939369194739412,7.939369194739412
26.7623,0.0,1.3737501454116625,0.0,1261.22202,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,9.121394385627202,9.121394385627202
27.7988,0.0,1.4607551084422614,0.0,1168.9073799999999,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,9.80083308586471,9.80083308586471
27.7988,0.0,1.4607551084422614,0.0,990.5688299999999,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,9.80083308586471,9.80083308586471
26.7623,0.0,1.3737501454116625,0.0,738.3600299999999,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,9.121394385627202,9.121394385627202
24.7601,0.0,1.2186097919256313,0.0,429.46864999999997,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,7.939424226443881,7.939424226443881
21.9284,0.0,1.0257810128167781,0.0,84.94520999999999,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,6.524486611929697,6.524486611929697
18.4604,0.0,0.8269040236037528,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,5.130375368385761,5.130375368385761
14.5923,0.0,0.6462423145510393,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,3.9238078272594015,3.9238078272594015
10.5878,0.0,0.4971474574422257,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,2.9727628661728334,2.9727628661728334
6.7197,0.0,0.38314214766479815,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,2.2736250986144086,2.2736250986144086
3.2516,0.0,0.3014677496544476,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,1.787798802334346,1.787798802334346
0.42,0.0,0.246759089452591,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,1.4691934667030233,1.4691934667030233
-4.572,0.0,0.20051243650708436,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,1.0292588523977364,1.0292588523977364
-5.449,0.0,0.18785096119209277,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,0.9685549841333297,0.9685549841333297
-5.449,0.0,0.18785096119209277,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,0.9685549841333297,0.9685549841333297
-4.572,0.0,0.20051243650708436,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,1.0292588523977364,1.0292588523977364
-2.8777,0.0,0.2271684806513686,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,1.1575189857931312,1.1575189857931312
-0.4817,0.0,0.2703054580824792,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,1.3666424614060053,1.3666424614060053
2.4528,0.0,0.33307577622690526,0.0,132.64122999999998,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,1.6749126486446746,1.6749126486446746
5.7258,0.0,0.41825472345292924,0.0,632.42801,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,2.101451057871695,2.101451057871695
9.1142,0.0,0.5265133023812997,0.0,1080.5248199999999,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,2.6577876779288037,2.6577876779288037
12.3872,0.0,0.6542148613882729,0.0,1446.39433,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,3.334628066664473,3.334628066664473
15.3217,0.0,0.7915130499253809,0.0,1705.10293,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,4.086811938826915,4.086811938826915
17.7177,0.0,0.9220932131129229,0.0,1839.02043,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,4.825156905357244,4.825156905357244
19.412,0.0,1.025685475246636,0.0,1839.02043,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,5.426439339696395,5.426439339696395
20.289,0.0,1.0832752185781032,0.0,1705.10293,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,5.766539658437183,5.766539658437183
20.289,0.0,1.0832752185781032,0.0,1446.39433,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,5.766539658437183,5.766539658437183
19.412,0.0,1.025685475246636,0.0,1080.5248199999999,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,5.426439339696395,5.426439339696395
17.7177,0.0,0.9220932131129229,0.0,632.42801,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,4.825156905357244,4.825156905357244
15.3217,0.0,0.7915130499253809,0.0,132.64122999999998,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,4.086811938826915,4.086811938826915
12.3873,0.0,0.654219152275274,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,3.334651180625,3.334651180625
9.1143,0.0,0.5265168362454175,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,2.657806100373012,2.657806100373012
5.7258,0.0,0.41825472345292924,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,2.101451057871695,2.101451057871695
2.4528,0.0,0.33307577622690526,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,1.6749126486446746,1.6749126486446746
-0.4817,0.0,0.2703054580824792,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,1.3666424614060053,1.3666424614060053
-2.8777,0.0,0.2271684806513686,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,1.1575189857931312,1.1575189857931312
-6.3843,0.0,0.17461205647816122,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,0.9107784460466024,0.9107784460466024
-7.4545,0.0,0.16106762565970914,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,0.8456614124342701,0.8456614124342701
-7.4545,0.0,0.16106762565970914,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,0.8456614124342701,0.8456614124342701
-6.3842,0.0,0.17461336857688292,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,0.9107847591036001,0.9107847591036001
-4.3167,0.0,0.20371831939470922,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,1.0511234043411934,1.0511234043411934
-1.3928,0.0,0.2523345289202356,0.0,0.0,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,1.2872765759380567,1.2872765759380567
2.1883,0.0,0.3259306849840667,0.0,108.90845,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,1.6499611498262632,1.6499611498262632
6.1825,0.0,0.4302624482513201,0.0,492.01968,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,2.176261701367403,2.176261701367403
10.3175,0.0,0.5688693292405388,0.0,835.50812,400.0,0.0,0.0,30.0,38.43125,0.0,0.0,0.0,2.898591554332375,2.898591554332375
